gene_name	exons_length	exons_GC_content	No_of_exons
TMEM184A	6276	0.638145315488	9
TMEM184B	3878	0.609592573491	11
TMEM184C	2973	0.428859737639	10
TMEM185A	2732	0.531478770132	7
TMEM185B	5938	0.502862916807	1
TMEM186	1448	0.514502762431	2
TMEM187	1667	0.620275944811	2
TMEM189	2482	0.576148267526	8
TMEM189-UBE2V1	2918	0.501713502399	8
TMEM19	4658	0.421854873336	6
TMEM190	593	0.640809443508	5
TMEM191A	1958	0.543922369765	8
TMEM191B	1334	0.647676161919	9
TMEM191C	1307	0.647283856159	9
TMEM192	4495	0.416685205784	6
TMEM194A	5691	0.410648392198	10
TMEM194B	3637	0.417102007149	9
TMEM196	3364	0.334720570749	4
TMEM198	2218	0.641568981064	5
TMEM198B	3653	0.571858746236	7
TMEM199	1449	0.48309178744	6
TMEM2	6523	0.459144565384	24
TMEM200A	5021	0.379008165704	2
TMEM200B	2616	0.596712538226	3
TMEM200C	1920	0.703645833333	1
TMEM201	6746	0.621108805218	12
TMEM202	1296	0.440586419753	5
TMEM203	1556	0.567480719794	1
TMEM204	2532	0.644549763033	5
TMEM205	1881	0.586390217969	6
TMEM206	2325	0.509247311828	10
TMEM207	1448	0.41091160221	5
TMEM208	794	0.564231738035	6
TMEM209	3545	0.399435825106	15
TMEM211	507	0.532544378698	3
TMEM212	1881	0.414673046252	5
TMEM213	3390	0.479646017699	3
TMEM214	3040	0.574342105263	17
TMEM215	5383	0.391788965261	2
TMEM216	2187	0.543209876543	7
TMEM217	3583	0.4920457717	6
TMEM218	2103	0.453637660485	4
TMEM219	1198	0.611853088481	7
TMEM22	2601	0.525951557093	4
TMEM220	3092	0.409120310479	6
TMEM221	1930	0.60725388601	3
TMEM222	1855	0.612398921833	8
TMEM223	937	0.577374599787	2
TMEM225	1098	0.403460837887	4
TMEM229A	2554	0.56773688332	1
TMEM229B	4068	0.585054080629	3
TMEM231	3578	0.53996646171	9
TMEM232	3192	0.360588972431	14
TMEM233	1573	0.513668150032	3
TMEM234	1082	0.556377079482	5
TMEM235	2491	0.64552388599	6
TMEM236	10927	0.391324242702	8
TMEM237	5763	0.429810862398	13
TMEM238	662	0.756797583082	2
TMEM239	701	0.636233951498	2
TMEM240	1117	0.672336615936	4
TMEM241	2992	0.471256684492	15
TMEM242	5027	0.443803461309	4
TMEM244	545	0.388990825688	5
TMEM25	3191	0.573487934817	12
TMEM26	5155	0.415906886518	6
TMEM27	1578	0.369455006337	6
TMEM30A	4544	0.376100352113	7
TMEM30B	4442	0.485592075642	1
TMEM30C	629	0.344992050874	4
TMEM31	732	0.435792349727	3
TMEM33	7717	0.364649475185	7
TMEM35	2070	0.448792270531	2
TMEM37	1687	0.55601659751	2
TMEM38A	1625	0.583384615385	6
TMEM38B	2076	0.364643545279	6
TMEM39A	2957	0.44267839026	9
TMEM39B	1818	0.575907590759	9
TMEM40	1710	0.533918128655	12
TMEM41A	2827	0.480014149275	5
TMEM41B	4880	0.390163934426	10
TMEM42	971	0.553038105046	3
TMEM43	3342	0.497307001795	12
TMEM44	2675	0.598878504673	13
TMEM45A	1564	0.416879795396	6
TMEM45B	2207	0.465337562302	6
TMEM47	4054	0.391711889492	3
TMEM48	4880	0.404098360656	19
TMEM5	1451	0.452791178498	6
TMEM50A	2302	0.413119026933	7
TMEM50B	4850	0.400618556701	10
TMEM51	2238	0.562109025916	5
TMEM52	958	0.655532359081	5
TMEM53	1600	0.5475	3
TMEM54	993	0.628398791541	6
TMEM55A	2403	0.389513108614	7
TMEM55B	2009	0.607765057242	8
TMEM56	7185	0.357411273486	8
TMEM56-RWDD3	1489	0.419744795165	8
TMEM57	3938	0.430675469782	11
TMEM59	1696	0.440448113208	8
TMEM59L	1619	0.644224830142	8
TMEM60	873	0.41695303551	2
TMEM61	1097	0.634457611668	3
TMEM62	2768	0.486994219653	14
TMEM63A	4453	0.587244554233	25
TMEM63B	3199	0.571115973742	24
TMEM63C	5402	0.577378748612	24
TMEM64	4819	0.389707408176	3
TMEM65	4307	0.397724634316	7
TMEM66	1977	0.451188669702	6
TMEM67	5521	0.381633762	34
TMEM68	2317	0.34095813552	6
TMEM69	1471	0.418762746431	3
TMEM70	2298	0.443864229765	5
TMEM71	2254	0.408606921029	11
TMEM72	1085	0.610138248848	5
TMEM72-AS1	3300	0.491515151515	8
TMEM74	2087	0.440344992813	2
TMEM74B	1720	0.563953488372	2
TMEM79	2354	0.593033135089	5
TMEM80	1830	0.599453551913	6
TMEM81	1332	0.475225225225	1
TMEM82	1520	0.656578947368	6
TMEM85	986	0.476673427992	5
TMEM86A	3582	0.535175879397	3
TMEM86B	1751	0.631639063392	3
TMEM87A	4060	0.40197044335	21
TMEM87B	5212	0.396968534152	19
TMEM88	874	0.628146453089	2
TMEM88B	492	0.758130081301	2
TMEM89	480	0.6375	2
TMEM8A	3656	0.637035010941	13
TMEM8B	4467	0.594134766062	17
TMEM8C	818	0.61369193154	5
TMEM9	1539	0.557504873294	6
TMEM91	2417	0.628878775341	10
TMEM92	2911	0.560975609756	7
TMEM93	892	0.599775784753	3
TMEM95	1169	0.571428571429	7
TMEM97	2568	0.458333333333	3
TMEM98	1795	0.564902506964	8
TMEM99	2239	0.414917373828	5
TMEM9B	1753	0.439247005134	5
TMF1	6879	0.361244366914	17
TMIE	1861	0.599677592692	4
TMIGD1	1201	0.407160699417	7
TMIGD2	1368	0.620614035088	6
TMLHE	4126	0.418807561803	9
TMOD1	3426	0.476357267951	11
TMOD2	9184	0.401567944251	10
TMOD3	4666	0.383626232319	10
TMOD4	1322	0.523449319213	10
TMPO	6993	0.39611039611	10
TMPPE	7344	0.507080610022	3
TMPRSS11A	2547	0.377306635257	11
TMPRSS11B	2645	0.36786389414	10
TMPRSS11BNL	3202	0.381324172392	4
TMPRSS11D	2783	0.381961911606	10
TMPRSS11E	4272	0.388576779026	20
TMPRSS11F	2077	0.395763119884	10
TMPRSS11GP	341	0.404692082111	4
TMPRSS12	1461	0.41273100616	5
TMPRSS13	4848	0.531146864686	15
TMPRSS15	3944	0.381592292089	25
TMPRSS2	3320	0.529819277108	15
TMPRSS3	4285	0.515985997666	18
TMPRSS4	3654	0.504378762999	15
TMPRSS5	2210	0.593212669683	13
TMPRSS6	3191	0.629583202758	18
TMPRSS7	2622	0.475209763539	17
TMPRSS9	3180	0.65534591195	17
TMSB10	482	0.541493775934	3
TMSB15A	666	0.415915915916	3
TMSB15B	666	0.417417417417	3
TMSB4X	629	0.443561208267	3
TMSB4Y	1667	0.4625074985	2
TMTC1	9193	0.418688132275	19
TMTC2	4842	0.448368442792	12
TMTC3	7203	0.335138136887	14
TMTC4	3754	0.452051145445	19
TMUB1	1898	0.673867228662	4
TMUB2	3182	0.566624764299	6
TMX1	4103	0.346819400439	8
TMX2	1906	0.479013641133	9
TMX2-CTNND1	6251	0.472404415294	21
TMX3	4745	0.351106427819	16
TMX4	2365	0.471881606765	8
TNC	8600	0.52488372093	28
TNF	12999	0.540887760597	31
TNFAIP1	3809	0.531373063796	7
TNFAIP2	4175	0.607185628743	11
TNFAIP3	4432	0.479693140794	9
TNFAIP6	1424	0.366573033708	6
TNFAIP8	2190	0.398173515982	3
TNFAIP8L1	3960	0.570454545455	3
TNFAIP8L2	1178	0.548387096774	2
TNFAIP8L2-SCNM1	1948	0.510780287474	7
TNFAIP8L3	2258	0.483170947741	3
TNFRSF10A	1750	0.540571428571	10
TNFRSF10B	4337	0.499423564676	11
TNFRSF10C	1494	0.569611780455	5
TNFRSF10D	3532	0.471121177803	9
TNFRSF11A	3126	0.555342290467	10
TNFRSF11B	2346	0.419011082694	5
TNFRSF12A	1032	0.642441860465	4
TNFRSF13B	1358	0.60088365243	5
TNFRSF13C	934	0.660599571734	3
TNFRSF14	1706	0.621922626026	8
TNFRSF17	994	0.420523138833	3
TNFRSF18	1835	0.680653950954	7
TNFRSF19	5244	0.440884820748	12
TNFRSF1A	2226	0.575471698113	10
TNFRSF1B	3675	0.595102040816	10
TNFRSF21	3634	0.511832691249	6
TNFRSF25	2083	0.636581853096	13
TNFRSF4	1104	0.692028985507	7
TNFRSF6B	1155	0.657142857143	3
TNFRSF8	3838	0.615685252736	16
TNFRSF9	5993	0.437343567495	9
TNFSF10	3287	0.410708853057	7
TNFSF11	2727	0.439677301063	8
TNFSF12	1625	0.609230769231	8
TNFSF12-TNFSF13	1864	0.591738197425	11
TNFSF13	3383	0.579663020987	12
TNFSF13B	2671	0.36840134781	6
TNFSF14	3094	0.538784744667	6
TNFSF15	6813	0.42536327609	5
TNFSF18	748	0.397058823529	3
TNFSF4	3493	0.398511308331	3
TNFSF8	4704	0.440476190476	6
TNFSF9	1665	0.571171171171	3
TNIK	6091	0.480709243146	34
TNIP1	3939	0.584666158924	22
TNIP2	2051	0.624085811799	7
TNIP3	2833	0.418284504059	16
TNK1	3087	0.614512471655	14
TNK2	4837	0.672317552202	17
TNKS	9599	0.432440879258	27
TNKS1BP1	5820	0.622508591065	12
TNKS2	6274	0.416321326108	27
TNMD	1348	0.423590504451	7
TNN	5008	0.561501597444	19
TNNC1	696	0.568965517241	6
TNNC2	681	0.584434654919	6
TNNI1	6143	0.544033859678	8
TNNI2	849	0.605418138987	10
TNNI3	841	0.609988109394	7
TNNI3K	3023	0.419120079391	25
TNNT1	1139	0.587357330992	15
TNNT2	1565	0.557827476038	22
TNNT3	1277	0.584181675803	19
TNP1	401	0.501246882793	2
TNP2	597	0.544388609715	2
TNPO1	8708	0.367937528709	26
TNPO2	5528	0.565665701881	29
TNPO3	4573	0.475399081566	24
TNR	5190	0.547591522158	23
TNRC18	10570	0.671523178808	30
TNRC6A	8422	0.458560911897	25
TNRC6B	18695	0.44728537042	27
TNRC6C	12384	0.510820413437	23
TNS1	10276	0.569093032308	33
TNS3	7618	0.555788920977	31
TNS4	4072	0.57858546169	13
TNXA	16698	0.629296921787	78
TNXB	95120	0.642851135408	318
TOB1	4253	0.41594168822	5
TOB2	4565	0.541073384447	2
TOB2P1	3592	0.521436525612	1
TOE1	2392	0.55643812709	8
TOLLIP	3660	0.584426229508	6
TOM1	2715	0.607366482505	18
TOM1L1	2340	0.426923076923	16
TOM1L2	5808	0.584538567493	15
TOMM20	3385	0.414771048744	5
TOMM20L	610	0.5	5
TOMM22	1379	0.468455402466	4
TOMM34	2049	0.532454856027	7
TOMM40	2460	0.671138211382	12
TOMM40L	2678	0.543315907394	10
TOMM5	1463	0.537252221463	4
TOMM6	854	0.538641686183	3
TOMM7	728	0.436813186813	3
TOMM70A	4381	0.425017119379	12
TONSL	4515	0.652934662237	26
TOP1	3733	0.421376908653	21
TOP1MT	1908	0.578092243187	14
TOP1P1	2429	0.365582544257	1
TOP1P2	1519	0.372613561554	1
TOP2A	5753	0.391274117852	35
TOP2B	5189	0.382539988437	36
TOP3A	4116	0.551992225462	19
TOP3B	3107	0.592532990023	18
TOPBP1	5346	0.412270856715	28
TOPORS	4173	0.399472801342	3
TOR1A	2106	0.485754985755	5
TOR1AIP1	3807	0.436038875755	10
TOR1AIP2	15156	0.404196357878	8
TOR1B	2769	0.500902853016	5
TOR2A	3765	0.605046480744	7
TOR3A	2122	0.557492931197	6
TOX	4131	0.412490922295	9
TOX2	2824	0.596317280453	12
TOX3	3636	0.473597359736	10
TOX4	4524	0.460433244916	9
TP53	3565	0.527910238429	16
TP53AIP1	4589	0.531488341687	8
TP53BP1	6566	0.486902223576	30
TP53BP2	4789	0.477343913134	19
TP53I11	3648	0.620888157895	8
TP53I13	1453	0.673090158293	7
TP53I3	2662	0.581893313298	7
TP53INP1	5652	0.394373673036	5
TP53INP2	4124	0.560620756547	5
TP53RK	3373	0.444707975096	2
TP53TG1	709	0.5317348378	3
TP53TG3	6097	0.469411185829	6
TP53TG3B	9695	0.432594120681	12
TP53TG3C	5955	0.495717884131	12
TP53TG5	981	0.528032619776	5
TP63	6524	0.419527896996	16
TP73	5522	0.609742846795	16
TP73-AS1	16119	0.531918853527	13
TPBG	3477	0.524877768191	4
TPCN1	5349	0.573752103197	29
TPCN2	5026	0.558296856347	25
TPD52	4489	0.38716863444	9
TPD52L1	1629	0.516881522406	8
TPD52L2	2647	0.537967510389	12
TPD52L3	4846	0.422203879488	4
TPGS1	1114	0.740574506284	2
TPGS2	2065	0.529297820823	7
TPH1	1815	0.396694214876	10
TPH2	2360	0.430508474576	11
TPI1	2009	0.574912891986	9
TPI1P2	2017	0.50024789291	1
TPI1P3	1214	0.553542009885	1
TPK1	2439	0.40098400984	9
TPM1	3428	0.484830805134	16
TPM2	1574	0.593392630241	11
TPM3	13597	0.438846804442	14
TPM4	3003	0.505827505828	10
TPMT	3247	0.410532799507	9
TPO	3231	0.584648715568	18
TPP1	3533	0.504953297481	13
TPP2	4710	0.410191082803	29
TPPP	6022	0.596313517104	4
TPPP2	797	0.528230865747	4
TPPP3	1132	0.608657243816	5
TPR	9706	0.401195137029	51
TPRA1	4008	0.627744510978	15
TPRG1	3657	0.3902105551	6
TPRG1L	2427	0.54470539761	5
TPRKB	752	0.36170212766	5
TPRN	2631	0.700494108704	4
TPRX1	1839	0.581837955411	2
TPRXL	2260	0.566814159292	3
TPSAB1	1194	0.646566164154	6
TPSB2	1165	0.650643776824	7
TPSD1	855	0.646783625731	5
TPSG1	1105	0.648868778281	6
TPST1	2051	0.472940029254	6
TPST2	2075	0.578313253012	8
TPT1	829	0.447527141134	6
TPT1-AS1	1526	0.553079947575	11
TPTE	2186	0.405763952425	24
TPTE2	2155	0.375406032483	22
TPTE2P1	6477	0.423652925737	5
TPTE2P3	2613	0.420972062763	24
TPTE2P6	2714	0.407885040531	9
TPTEP1	1430	0.528671328671	9
TPX2	3662	0.470780993992	18
TRA2A	1839	0.41924959217	8
TRA2B	4288	0.41697761194	9
TRABD	2315	0.646220302376	10
TRADD	1482	0.64709851552	5
TRAF1	4714	0.556215528214	11
TRAF2	2277	0.612209046992	11
TRAF3	7776	0.544367283951	12
TRAF3IP1	4176	0.450670498084	17
TRAF3IP2	7389	0.468669644066	14
TRAF3IP2-AS1	7220	0.429778393352	8
TRAF3IP3	2251	0.517103509551	17
TRAF4	2902	0.566161268091	7
TRAF5	4119	0.425345957757	13
TRAF6	8021	0.412791422516	8
TRAF7	3667	0.604308699209	21
TRAFD1	3253	0.544420534891	13
TRAIP	2024	0.537549407115	15
TRAK1	8273	0.498730811072	18
TRAK2	6527	0.420560747664	16
TRAM1	3099	0.37366892546	11
TRAM1L1	2027	0.40749876665	1
TRAM2	7057	0.50233810401	11
TRANK1	10484	0.503147653567	23
TRAP1	2296	0.582317073171	18
TRAPPC1	978	0.576687116564	6
TRAPPC10	6969	0.474673554312	23
TRAPPC11	4603	0.419509015859	32
TRAPPC12	2524	0.620047543582	12
TRAPPC2	2996	0.428905206943	7
TRAPPC2L	629	0.580286168521	5
TRAPPC2P1	732	0.438524590164	2
TRAPPC3	1262	0.499207606973	5
TRAPPC4	1201	0.51873438801	5
TRAPPC5	1003	0.709870388833	4
TRAPPC6A	795	0.632704402516	6
TRAPPC6B	3351	0.370635631155	6
TRAPPC8	6254	0.409018228334	29
TRAPPC9	4598	0.58394954328	24
TRAT1	1695	0.34808259587	6
TRDMT1	7670	0.378748370274	11
TRDN	11363	0.332394614098	46
TREH	1853	0.572584997302	15
TREM1	3248	0.448275862069	5
TREM2	1051	0.57564224548	5
TREML1	980	0.576530612245	6
TREML2	3758	0.552421500798	5
TREML2P1	213	0.572769953052	1
TREML3	1137	0.522427440633	5
TREML4	2070	0.490338164251	6
TRERF1	7580	0.499472295515	18
TREX1	3312	0.629830917874	3
TREX2	1255	0.667729083665	2
TRH	2010	0.612935323383	3
TRHDE	5552	0.403998559078	19
TRHR	1414	0.433521923621	2
TRIAP1	1182	0.435702199662	2
TRIB1	3632	0.525605726872	3
TRIB2	4545	0.517271727173	4
TRIB3	2452	0.606851549755	4
TRIL	5055	0.569139465875	2
TRIM10	44374	0.479086852661	72
TRIM11	2691	0.642883686362	6
TRIM13	7836	0.409903011741	6
TRIM14	5756	0.553509381515	10
TRIM15	17792	0.591782823741	56
TRIM16	2901	0.534643226474	9
TRIM16L	1982	0.513622603431	5
TRIM17	3517	0.632925789025	10
TRIM2	7092	0.409898477157	14
TRIM21	1929	0.509590461379	7
TRIM22	3310	0.424471299094	9
TRIM23	4761	0.35706784289	15
TRIM24	4171	0.462718772477	20
TRIM25	5744	0.511142061281	9
TRIM26	32594	0.569798122354	88
TRIM27	18752	0.552847696246	48
TRIM28	2959	0.637039540385	17
TRIM29	3019	0.587280556476	9
TRIM3	3631	0.617185348389	15
TRIM31	15044	0.499335283169	67
TRIM32	7355	0.48048946295	3
TRIM33	8339	0.389734980213	20
TRIM34	2524	0.441362916006	10
TRIM35	4227	0.525195173882	6
TRIM36	4892	0.404538021259	12
TRIM37	4878	0.437884378844	26
TRIM38	3270	0.447706422018	8
TRIM39	26635	0.514097991365	70
TRIM39-RPP21	10969	0.548819400128	70
TRIM4	3458	0.468478889532	7
TRIM40	15336	0.525952008346	40
TRIM41	4358	0.598439651216	9
TRIM42	2554	0.523884103367	5
TRIM43	1625	0.450461538462	7
TRIM43B	1668	0.442446043165	7
TRIM44	4337	0.468526631312	5
TRIM45	4261	0.52335132598	7
TRIM46	4222	0.63003315964	18
TRIM47	2263	0.664604507291	6
TRIM48	1445	0.451211072664	6
TRIM49	2163	0.416551086454	8
TRIM49L1	3298	0.453001819284	14
TRIM49L2	2163	0.417475728155	8
TRIM5	6960	0.393103448276	11
TRIM50	2047	0.633121641426	7
TRIM52	2228	0.482944344704	2
TRIM53P	3458	0.436090225564	14
TRIM54	2060	0.591262135922	10
TRIM55	2851	0.450368291827	11
TRIM56	3527	0.625744258577	3
TRIM58	5156	0.479829325058	6
TRIM59	3876	0.377450980392	3
TRIM6	3511	0.446026772999	9
TRIM6-TRIM34	3478	0.469235192639	14
TRIM60	1842	0.407166123779	3
TRIM61	1580	0.446835443038	5
TRIM62	3841	0.600885186149	5
TRIM63	1764	0.522675736961	9
TRIM64	1533	0.448793215917	6
TRIM64B	1533	0.450750163079	6
TRIM64C	1353	0.460458240946	6
TRIM65	3439	0.578656586217	6
TRIM66	9753	0.506305752076	20
TRIM67	8522	0.538371274349	10
TRIM68	3352	0.519093078759	7
TRIM69	1901	0.460810099947	7
TRIM7	5525	0.58443438914	12
TRIM71	3138	0.603887826641	4
TRIM72	2152	0.656598513011	7
TRIM73	1350	0.605925925926	5
TRIM74	1350	0.605925925926	5
TRIM77P	1353	0.440502586844	6
TRIM78P	1265	0.39604743083	2
TRIM8	2744	0.594387755102	6
TRIM9	7048	0.496169125993	11
TRIML1	1645	0.52462006079	6
TRIML2	1300	0.486923076923	7
TRIO	10227	0.536032071966	57
TRIOBP	10872	0.603568800589	26
TRIP10	2011	0.571854798608	14
TRIP11	8088	0.381923837784	21
TRIP12	6428	0.443683883012	41
TRIP13	2968	0.468665768194	14
TRIP4	2045	0.453789731051	13
TRIP6	1752	0.625	9
TRIT1	2128	0.452067669173	11
TRMT1	2648	0.614803625378	18
TRMT11	1951	0.38954382368	13
TRMT112	581	0.535283993115	4
TRMT12	2219	0.477242000901	1
TRMT1L	4522	0.391640866873	16
TRMT2A	3144	0.638676844784	14
TRMT2B	4096	0.5146484375	17
TRMT5	5281	0.39159250142	5
TRMT6	2311	0.433145824318	11
TRMT61A	3241	0.647022523912	4
TRMT61B	1843	0.436245252306	7
TRMU	1964	0.580448065173	11
TRNAU1AP	2015	0.487344913151	10
TRNP1	1949	0.606464853771	2
TRNT1	2275	0.374945054945	8
TRO	5053	0.53097169998	16
TROAP	2852	0.582047685835	16
TROVE2	3973	0.407500629247	14
TRPA1	5190	0.400385356455	27
TRPC1	4170	0.366426858513	13
TRPC2	1189	0.582001682086	7
TRPC3	4391	0.497381006604	13
TRPC4	5041	0.424518944654	16
TRPC4AP	3313	0.533655297314	20
TRPC5	5840	0.456164383562	11
TRPC6	4612	0.436686903729	13
TRPC7	2935	0.514821124361	12
TRPM1	6997	0.479348292125	30
TRPM2	5998	0.615371790597	33
TRPM3	6873	0.488142004947	29
TRPM4	4096	0.634521484375	25
TRPM5	3928	0.638238289206	24
TRPM6	8632	0.447289156627	41
TRPM7	10403	0.39603960396	39
TRPM8	5621	0.437822451521	26
TRPS1	9990	0.401301301301	7
TRPT1	1620	0.616049382716	12
TRPV1	5268	0.564730447988	20
TRPV2	2808	0.58547008547	15
TRPV3	3420	0.565204678363	18
TRPV4	3523	0.606869145615	18
TRPV5	2486	0.548672566372	15
TRPV6	2907	0.578603371173	15
TRRAP	12873	0.5274605764	73
TRUB1	3412	0.354630715123	8
TRUB2	1439	0.546212647672	8
TRY6	862	0.544083526682	5
TSC1	8735	0.484716657127	24
TSC2	5794	0.603900586814	43
TSC22D1	10806	0.472515269295	8
TSC22D1-AS1	2842	0.442646023927	3
TSC22D2	3885	0.533590733591	4
TSC22D3	2807	0.550053437834	5
TSC22D4	2383	0.658833403273	5
TSEN15	2075	0.403373493976	6
TSEN2	4187	0.474325292572	17
TSEN34	2652	0.551659125189	6
TSEN54	1941	0.627511591963	11
TSFM	2404	0.453826955075	8
TSG1	4798	0.397874114214	10
TSG101	1548	0.451550387597	10
TSGA10	3832	0.390135699374	22
TSGA10IP	1726	0.630359212051	8
TSGA13	1653	0.492437991531	8
TSHB	578	0.396193771626	3
TSHR	5141	0.43493483758	12
TSHZ1	4992	0.518830128205	2
TSHZ2	12581	0.426436690247	4
TSHZ3	4913	0.496030938327	2
TSIX	37027	0.406379128744	1
TSKS	1812	0.629690949227	11
TSKU	2710	0.618819188192	2
TSLP	4536	0.437169312169	7
TSN	3407	0.418256530672	6
TSNARE1	1905	0.637795275591	14
TSNAX	2649	0.36315590789	6
TSNAX-DISC1	10180	0.454813359528	22
TSNAXIP1	2446	0.539656582175	16
TSPAN1	1629	0.522406384285	9
TSPAN10	1613	0.68877867328	3
TSPAN11	5562	0.5746134484	8
TSPAN12	2564	0.400936037441	8
TSPAN13	1902	0.420609884332	6
TSPAN14	5579	0.531636493995	9
TSPAN15	1699	0.574455562095	8
TSPAN16	1040	0.526923076923	7
TSPAN17	2666	0.593398349587	11
TSPAN18	4234	0.548653755314	9
TSPAN19	1020	0.310784313725	9
TSPAN2	3212	0.367372353674	8
TSPAN3	3853	0.488969634051	7
TSPAN31	1740	0.473563218391	6
TSPAN32	1376	0.603924418605	10
TSPAN33	2780	0.581654676259	8
TSPAN4	1875	0.660266666667	13
TSPAN5	3397	0.483073299971	8
TSPAN6	2069	0.402609956501	8
TSPAN7	1806	0.481727574751	8
TSPAN8	1130	0.396460176991	9
TSPAN9	4351	0.580096529533	9
TSPEAR	3967	0.587849760524	12
TSPO	1438	0.642559109875	7
TSPO2	1105	0.556561085973	5
TSPY1	1254	0.558213716108	7
TSPY2	1160	0.558620689655	6
TSPY26P	1215	0.659259259259	1
TSPY3	2322	0.558139534884	12
TSPY4	3398	0.551500882872	21
TSPY8	1115	0.547085201794	6
TSPYL1	5259	0.444761361476	1
TSPYL2	2828	0.559405940594	7
TSPYL4	4131	0.477366255144	1
TSPYL5	4463	0.497647322429	1
TSPYL6	3095	0.489176090468	1
TSR1	4880	0.503483606557	15
TSR2	1326	0.539969834087	5
TSSC1	1721	0.539802440442	9
TSSC4	1424	0.653792134831	2
TSSK1B	2478	0.52380952381	1
TSSK2	1816	0.58204845815	1
TSSK3	1315	0.572623574144	2
TSSK4	1687	0.507409602845	5
TSSK6	1442	0.659500693481	1
TST	1128	0.61170212766	3
TSTA3	1358	0.604565537555	11
TSTD1	1030	0.563106796117	5
TSTD2	4428	0.471770551039	10
TTBK1	7128	0.649130190797	15
TTBK2	5625	0.455644444444	15
TTC1	1407	0.442786069652	8
TTC12	2315	0.492440604752	22
TTC13	3396	0.443757361602	24
TTC14	6516	0.355893186004	13
TTC16	2884	0.595700416089	14
TTC17	4525	0.453038674033	24
TTC18	3704	0.445194384449	28
TTC19	3764	0.48219978746	11
TTC21A	4498	0.525566918631	31
TTC21B	5477	0.397297790761	29
TTC22	3073	0.599739668077	8
TTC23	4002	0.489255372314	14
TTC23L	1356	0.476401179941	11
TTC24	2005	0.615461346633	11
TTC25	2083	0.49255880941	11
TTC26	2151	0.43049744305	18
TTC27	3032	0.445580474934	21
TTC28	11795	0.51504874947	23
TTC28-AS1	5887	0.524545608969	7
TTC29	1786	0.452967525196	13
TTC3	9101	0.40984507197	47
TTC30A	4669	0.415078175198	1
TTC30B	2644	0.448184568835	1
TTC31	3115	0.545104333868	14
TTC32	819	0.401709401709	3
TTC33	5506	0.342898656012	5
TTC34	1775	0.682253521127	7
TTC35	1238	0.380452342488	11
TTC36	679	0.677466863034	3
TTC37	5704	0.394109396914	43
TTC38	2610	0.563218390805	14
TTC39A	2864	0.52374301676	19
TTC39B	3704	0.417656587473	23
TTC39C	5945	0.439697224558	16
TTC3P1	2542	0.444138473643	1
TTC4	2393	0.495194316757	10
TTC40	8278	0.587219135057	58
TTC5	1865	0.502412868633	10
TTC7A	5158	0.59131446297	20
TTC7B	3434	0.5329062318	20
TTC8	2203	0.427144802542	15
TTC9	5217	0.485719762316	3
TTC9B	843	0.673784104389	3
TTC9C	1139	0.494293239684	3
TTF1	3152	0.437817258883	11
TTF2	4854	0.453646477132	23
TTI1	3914	0.486458865611	9
TTI2	3357	0.489127196902	9
TTK	3297	0.363057324841	24
TTL	10558	0.466281492707	16
TTLL1	2085	0.509352517986	13
TTLL10	3311	0.641498036847	18
TTLL11	4113	0.563822027717	10
TTLL12	3383	0.616021282885	14
TTLL13	1793	0.526491912995	10
TTLL2	2877	0.452554744526	3
TTLL3	6659	0.587625769635	18
TTLL4	4996	0.528222578062	20
TTLL5	4757	0.474668908976	32
TTLL6	3575	0.513566433566	17
TTLL7	3648	0.410087719298	21
TTLL9	1607	0.565028002489	15
TTN	111970	0.435893542913	316
TTPA	2632	0.387917933131	5
TTPAL	6215	0.456637168142	6
TTR	928	0.470905172414	4
TTTY1	1820	0.485714285714	10
TTTY10	1628	0.445331695332	6
TTTY11	829	0.443908323281	5
TTTY12	978	0.426380368098	2
TTTY13	659	0.470409711684	6
TTTY14	515	0.625242718447	2
TTTY15	5242	0.396413582602	4
TTTY16	192	0.489583333333	2
TTTY17A	498	0.457831325301	6
TTTY17B	498	0.457831325301	6
TTTY17C	498	0.457831325301	6
TTTY18	221	0.542986425339	2
TTTY19	269	0.438661710037	2
TTTY1B	1880	0.487234042553	10
TTTY2	3266	0.478260869565	16
TTTY20	259	0.428571428571	2
TTTY21	614	0.465798045603	4
TTTY21B	614	0.465798045603	4
TTTY22	427	0.456674473068	5
TTTY23	1024	0.4765625	6
TTTY23B	1024	0.4765625	6
TTTY2B	3266	0.478260869565	16
TTTY3	688	0.421511627907	6
TTTY3B	688	0.421511627907	6
TTTY4	4038	0.430163447251	12
TTTY4B	4038	0.430163447251	12
TTTY4C	4038	0.430163447251	12
TTTY5	1562	0.484635083227	2
TTTY6	984	0.479674796748	6
TTTY6B	946	0.482029598309	6
TTTY7	2734	0.477322604243	14
TTTY7B	2222	0.500900090009	12
TTTY8	1062	0.474576271186	6
TTTY8B	1062	0.474576271186	6
TTTY9A	3274	0.387904703726	10
TTTY9B	3274	0.387904703726	10
TTYH1	1988	0.645875251509	15
TTYH2	4160	0.568990384615	15
TTYH3	4822	0.650767316466	14
TUB	6602	0.516358679188	14
TUBA1A	1665	0.512912912913	4
TUBA1B	1751	0.545973729298	4
TUBA1C	1553	0.525434642627	4
TUBA3C	1551	0.582205029014	5
TUBA3D	1632	0.588235294118	5
TUBA3E	1540	0.578571428571	5
TUBA4A	1478	0.562922868742	4
TUBA4B	1380	0.560869565217	4
TUBA8	2277	0.585858585859	6
TUBAL3	1922	0.497918834547	5
